bath,balcony,price,total_sqft_int,bhk,price_per_sqft
3.0,2.0,107.0,1268.0,2.0,8438.485804416403
2.0,2.0,54.0,1720.0,2.0,3139.5348837209303
2.0,2.0,57.0,1200.0,2.0,4750.0
2.0,2.0,55.0,905.0,2.0,6077.348066298343
2.0,2.0,56.0,1155.0,2.0,4848.484848484848
2.0,2.0,54.0,1420.0,2.0,3802.8169014084506
2.0,2.0,56.0,1050.0,3.0,5333.333333333333
2.0,1.0,70.0,900.0,1.0,7777.777777777777
3.0,3.0,76.0,1140.0,2.0,6666.666666666667
3.0,3.0,67.0,1776.0,2.0,3772.5225225225226
2.0,2.0,56.0,1192.0,2.0,4697.986577181208
3.0,2.0,120.0,2100.0,2.0,5714.285714285715
2.0,2.0,59.0,1080.0,3.0,5462.962962962963
3.0,2.0,105.0,1322.0,3.0,7942.51134644478
2.0,2.0,54.0,1660.0,2.0,3253.012048192771
2.0,2.0,65.0,1920.0,2.0,3385.4166666666665
2.0,1.0,140.0,1155.0,3.0,12121.212121212122
3.0,1.5843757375501535,285.0,1278.0,3.0,22300.469483568075
2.0,1.0,53.5,1468.0,2.0,3644.4141689373296
2.0,2.0,43.0,1142.0,3.0,3765.3239929947463
2.0,2.0,44.0,1549.0,2.0,2840.5422853453842
2.0,2.0,43.0,1758.0,3.0,2445.961319681456
2.0,2.0,44.0,1050.0,2.0,4190.476190476191
2.0,1.0,55.0,1257.0,3.0,4375.497215592681
2.0,2.0,44.0,1200.0,3.0,3666.6666666666665
2.0,2.0,65.94,1240.0,1.0,5317.741935483871
2.0,2.0,42.0,1304.0,2.0,3220.8588957055213
2.0,1.0,50.0,1573.0,2.0,3178.639542275906
2.0,1.0,53.0,1800.0,3.0,2944.4444444444443
2.0,2.0,56.0,1896.0,3.0,2953.5864978902955
2.0,2.0,44.0,1500.0,3.0,2933.3333333333335
2.0,1.0,46.0,1530.0,3.0,3006.5359477124184
3.0,1.0,114.0,2400.0,3.0,4750.0
1.0,1.0,33.0,1175.0,3.0,2808.5106382978724
2.0,1.0,52.0,1450.0,1.0,3586.206896551724
3.0,2.0,83.0,880.0,2.0,9431.818181818182
3.0,2.0,85.0,1281.0,3.0,6635.44106167057
3.0,2.0,86.0,1140.0,3.0,7543.859649122807
2.0,1.0,92.0,1200.0,2.0,7666.666666666667
3.0,2.0,86.0,2350.0,2.0,3659.574468085106
3.0,2.0,68.0,1200.0,2.0,5666.666666666667
2.0,1.0,38.25,1174.0,2.0,3258.09199318569
3.0,2.0,85.0,1100.0,3.0,7727.272727272727
2.0,1.0,69.57,1084.0,3.0,6417.896678966788
2.0,1.0,79.54,1200.0,2.0,6628.333333333334
3.0,2.0,110.0,1200.0,3.0,9166.666666666666
2.0,2.0,50.0,1220.0,1.0,4098.360655737705
2.0,1.0,79.54,1410.0,2.0,5641.13475177305
2.0,2.0,61.11,1510.0,2.0,4047.019867549669
2.0,2.0,60.0,1290.0,2.0,4651.162790697675
2.0,0.0,250.0,1430.0,3.0,17482.517482517484
2.0,2.0,52.6,1070.0,3.0,4915.887850467289
3.0,2.0,85.0,1152.0,2.0,7378.472222222223
3.0,1.0,98.0,1200.0,3.0,8166.666666666667
4.0,1.0,128.0,1285.0,3.0,9961.089494163423
2.0,1.0,58.0,1075.0,2.0,5395.3488372093025
4.0,1.5843757375501535,95.0,1086.0,3.0,8747.697974217312
1.0,1.0,90.0,1150.0,2.0,7826.086956521739
2.0,1.0,125.0,3850.0,2.0,3246.753246753247
2.0,1.0,70.0,1710.0,2.0,4093.5672514619882
2.0,1.0,72.0,2289.0,1.0,3145.478374836173
2.0,1.0,85.0,1140.0,2.0,7456.140350877193
2.0,2.0,29.0,1216.0,2.0,2384.8684210526317
3.0,2.0,125.0,1070.0,3.0,11682.242990654206
2.0,1.0,82.0,1045.0,1.0,7846.88995215311
3.0,2.0,127.0,1725.0,4.0,7362.31884057971
3.0,2.0,110.0,2024.0,2.0,5434.782608695652
3.0,3.0,108.0,1650.0,2.0,6545.454545454545
3.0,2.0,150.0,1682.0,2.0,8917.9548156956
3.0,3.0,105.0,1295.0,2.0,8108.108108108108
3.0,2.0,124.0,3895.0,2.0,3183.568677792041
2.0,1.0,84.0,1200.0,3.0,7000.0
2.0,1.0,83.0,1050.0,3.0,7904.761904761905
3.0,1.0,115.0,1752.0,3.0,6563.92694063927
2.0,1.0,53.76,935.0,2.0,5749.732620320856
3.0,1.0,146.0,2040.0,3.0,7156.862745098039
3.0,1.0,125.0,1450.0,3.0,8620.689655172413
2.0,1.0,48.27,1250.0,2.0,3861.6
2.0,1.0,89.0,1057.0,2.0,8420.056764427625
2.0,1.0,72.0,1020.0,2.0,7058.823529411765
3.0,1.0,146.0,3150.0,2.0,4634.920634920635
3.0,2.0,150.0,1065.0,3.0,14084.507042253521
2.0,2.0,90.0,1200.0,3.0,7500.0
3.0,3.0,95.0,2901.0,5.0,3274.732850741124
3.0,1.0,53.0,1470.0,2.0,3605.4421768707484
1.0,1.0,25.0,1250.0,3.0,2000.0
2.0,1.0,45.0,2321.0,3.0,1938.819474364498
3.0,2.0,99.0,1260.0,3.0,7857.142857142857
3.0,2.0,65.0,1282.0,2.0,5070.202808112324
2.0,2.0,55.0,1121.0,3.0,4906.333630686887
2.0,1.0,69.0,2000.0,3.0,3450.0
2.0,2.0,48.5,1138.0,1.0,4261.862917398946
2.0,1.0,62.0,1460.0,2.0,4246.575342465753
2.0,1.0,47.0,1600.0,2.0,2937.5
3.0,1.0,130.0,1051.0,3.0,12369.172216936251
1.0,1.0,125.0,1088.0,3.0,11488.970588235294
2.0,1.0,28.0,1779.0,2.0,1573.9179314221474
2.0,1.0,31.0,1780.0,2.0,1741.573033707865
1.0,1.0,22.8,1325.0,2.0,1720.754716981132
3.0,1.0,120.0,1090.0,3.0,11009.174311926605
3.0,3.0,120.0,1260.0,3.0,9523.809523809523
3.0,2.0,150.0,2519.0,2.0,5954.743946010321
2.0,1.0,75.0,1500.0,2.0,5000.0
2.0,2.0,100.0,1596.0,3.0,6265.664160401003
2.0,2.0,75.0,1203.0,3.0,6234.413965087282
2.0,1.0,75.0,927.0,2.0,8090.614886731391
2.0,2.0,75.0,1200.0,2.0,6250.0
2.0,2.0,75.0,1900.0,2.0,3947.3684210526317
2.0,1.0,75.0,1199.0,3.0,6255.212677231026
3.0,2.0,150.0,4673.0,2.0,3209.9293815536057
3.0,2.0,150.0,1640.0,3.0,9146.341463414634
2.0,0.0,75.0,1255.0,3.0,5976.095617529881
2.0,2.0,75.0,1307.0,2.0,5738.332058148431
2.0,1.0,75.0,1234.6,2.0,6074.842054106593
2.0,2.0,75.0,1194.0,3.0,6281.407035175879
2.0,1.0,80.0,1154.0,3.0,6932.409012131716
2.0,1.0,110.0,1190.0,2.0,9243.697478991597
2.0,2.0,185.0,1500.0,3.0,12333.333333333334
2.0,2.0,115.0,1141.0,3.0,10078.878177037686
3.0,2.0,65.0,1030.0,2.0,6310.679611650486
3.0,1.0,72.0,1162.0,2.0,6196.213425129088
3.0,2.0,425.0,1260.0,3.0,33730.15873015873
2.0,0.0,150.0,1496.0,2.0,10026.737967914438
3.0,1.0,95.0,1035.0,2.0,9178.743961352657
3.0,1.0,109.0,1200.0,3.0,9083.333333333334
3.0,3.0,127.0,1200.0,2.0,10583.333333333334
2.0,2.0,90.0,1083.0,2.0,8310.249307479224
3.0,1.0,110.0,1550.0,2.0,7096.774193548387
3.0,1.0,113.0,2230.0,5.0,5067.264573991031
3.0,1.0,114.0,1850.0,2.0,6162.1621621621625
3.0,1.0,110.0,2262.0,2.0,4862.953138815208
4.0,2.0,160.0,1500.0,3.0,10666.666666666666
2.0,1.0,80.0,1185.0,3.0,6751.054852320675
2.0,2.0,55.0,1000.0,2.0,5500.0
3.0,2.0,90.0,1483.0,3.0,6068.779501011463
2.0,2.0,65.0,1255.0,2.0,5179.282868525896
3.0,2.0,65.0,1672.0,3.0,3887.55980861244
2.0,2.0,54.0,2100.0,3.0,2571.4285714285716
2.0,1.0,40.0,3100.0,3.0,1290.3225806451612
2.0,1.0,36.0,1250.0,2.0,2880.0
3.0,1.0,115.0,1200.0,2.0,9583.333333333334
3.0,1.0,78.0,1320.0,3.0,5909.090909090909
3.0,0.0,47.0,3000.0,2.0,1566.6666666666667
2.0,1.0,35.0,1383.0,3.0,2530.7302964569776
3.0,2.0,39.0,877.0,2.0,4446.978335233752
3.0,2.0,43.0,1246.0,3.0,3451.043338683788
2.0,2.0,80.0,1600.0,2.0,5000.0
1.0,1.0,75.0,1980.0,3.0,3787.878787878788
2.0,2.0,45.0,1128.0,2.0,3989.3617021276596
2.0,2.0,49.0,1222.0,3.0,4009.8199672667756
2.0,1.0,41.1,5500.0,3.0,747.2727272727273
2.0,1.0,55.78,4500.0,2.0,1239.5555555555557
2.0,0.0,46.5,1200.0,3.0,3875.0
2.0,2.0,93.0,1329.0,2.0,6997.742663656885
1.0,0.0,100.0,3951.0,3.0,2531.004808909137
2.0,2.0,55.0,1300.0,3.0,4230.7692307692305
2.0,1.0,55.38,1230.0,2.0,4502.4390243902435
2.0,1.0,51.89,1650.0,3.0,3144.848484848485
3.0,2.0,98.0,1800.0,3.0,5444.444444444444
2.0,1.0,27.0,1180.0,3.0,2288.135593220339
2.0,2.0,50.0,1654.0,3.0,3022.974607013301
2.0,1.0,68.0,2950.0,3.0,2305.084745762712
4.0,1.0,130.0,1650.0,3.0,7878.787878787879
2.0,0.0,55.195,1080.0,3.0,5110.648148148148
3.0,3.0,78.0,1100.0,3.0,7090.909090909091
2.0,3.0,52.0,1415.0,2.0,3674.9116607773854
2.0,3.0,52.0,930.0,2.0,5591.397849462365
1.0,1.0,35.0,1036.0,1.0,3378.3783783783783
2.0,2.0,85.0,1100.0,1.0,7727.272727272727
2.0,1.0,67.39,900.0,2.0,7487.777777777777
2.0,1.0,76.0,1451.0,2.0,5237.76705720193
2.0,3.0,64.5,936.0,2.0,6891.025641025641
2.0,1.5843757375501535,89.0,2000.0,1.0,4450.0
3.0,2.0,95.0,1362.0,3.0,6975.03671071953
3.0,2.0,75.0,1000.0,2.0,7500.0
2.0,1.0,56.9,1152.0,2.0,4939.236111111111
2.0,1.0,70.0,1140.0,2.0,6140.350877192983
2.0,1.0,58.0,1063.0,2.0,5456.255879586077
2.0,2.0,53.0,1200.0,2.0,4416.666666666667
1.0,0.0,35.0,1200.0,2.0,2916.6666666666665
2.0,1.0,80.0,1343.0,3.0,5956.813104988831
2.0,1.0,67.0,1075.0,3.0,6232.558139534884
2.0,3.0,110.0,1884.0,2.0,5838.64118895966
3.0,1.0,150.0,1300.0,3.0,11538.461538461539
1.0,0.0,225.0,1550.0,3.0,14516.129032258064
3.0,3.0,132.0,1655.0,3.0,7975.83081570997
2.0,1.0,40.0,1080.0,3.0,3703.703703703704
2.0,3.0,40.63,1847.0,2.0,2199.783432593395
2.0,3.0,62.0,1290.0,2.0,4806.201550387597
1.0,1.0,15.0,1078.0,2.0,1391.465677179963
1.0,1.0,15.0,1100.0,3.0,1363.6363636363637
3.0,2.0,95.0,1425.0,2.0,6666.666666666667
3.0,2.0,86.58,1400.0,2.0,6184.285714285715
2.0,2.0,70.0,1200.0,2.0,5833.333333333333
2.0,1.0,70.0,1125.0,2.0,6222.222222222223
2.0,2.0,50.0,1180.0,2.0,4237.28813559322
2.0,1.5843757375501535,65.0,1200.0,2.0,5416.666666666667
2.0,3.0,76.3,1176.0,2.0,6488.0952380952385
3.0,3.0,60.0,1305.0,2.0,4597.701149425287
2.0,1.0,46.0,1100.0,2.0,4181.818181818182
2.0,2.0,46.5,1850.0,2.0,2513.5135135135133
2.0,2.0,46.86,1650.0,2.0,2840.0
3.0,2.0,75.0,1180.0,3.0,6355.932203389831
2.0,2.0,50.0,1282.0,2.0,3900.1560062402496
2.0,2.0,77.0,3095.0,2.0,2487.8836833602586
2.0,2.0,50.0,1313.0,2.0,3808.073115003808
3.0,2.0,60.0,1563.0,2.0,3838.7715930902114
2.0,1.0,40.0,1180.0,2.0,3389.830508474576
2.0,1.0,69.5,1173.0,3.0,5924.978687127024
2.0,1.0,90.0,1350.0,2.0,6666.666666666667
2.0,2.0,75.0,1436.0,2.0,5222.841225626741
3.0,1.5843757375501535,399.0,1197.0,2.0,33333.333333333336
2.0,1.0,158.0,1040.0,1.0,15192.307692307691
3.0,1.0,275.0,1145.0,2.0,24017.4672489083
3.0,3.0,160.0,1639.0,2.0,9762.050030506407
2.0,0.0,148.0,1315.0,2.0,11254.752851711026
3.0,1.0,237.0,1200.0,3.0,19750.0
1.0,1.0,60.0,1200.0,2.0,5000.0
2.0,1.0,120.0,1706.0,2.0,7033.997655334115
3.0,2.0,150.0,947.0,2.0,15839.49313621964
3.0,3.0,337.0,1200.0,3.0,28083.333333333332
2.0,1.0,72.0,940.0,2.0,7659.574468085107
1.0,1.0,86.8,975.0,2.0,8902.564102564103
4.0,3.0,337.0,1675.0,3.0,20119.402985074626
2.0,1.0,80.0,1804.0,1.0,4434.589800443459
4.0,3.0,326.0,1200.0,3.0,27166.666666666668
4.0,3.0,340.0,1214.0,3.0,28006.589785831962
3.0,2.0,380.0,2615.0,2.0,14531.548757170172
2.0,2.0,48.0,1100.0,2.0,4363.636363636364
3.0,2.0,44.0,1200.0,3.0,3666.6666666666665
2.0,2.0,46.0,3600.0,3.0,1277.7777777777778
2.0,2.0,47.0,3000.0,3.0,1566.6666666666667
3.0,2.0,56.0,1250.0,3.0,4480.0
2.0,2.0,60.0,1252.0,2.0,4792.332268370607
5.0,1.0,185.0,2400.0,4.0,7708.333333333333
2.0,2.0,125.0,1007.0,1.0,12413.108242303873
2.0,2.0,75.0,1340.0,3.0,5597.014925373134
2.0,1.0,45.0,1000.0,2.0,4500.0
3.0,2.0,70.25,1621.0,2.0,4333.74460209747
3.0,2.0,85.0,1800.0,3.0,4722.222222222223
2.0,2.0,59.0,1250.0,2.0,4720.0
5.0,3.0,300.0,3005.0,5.0,9983.361064891847
2.0,2.0,128.0,1280.0,2.0,10000.0
2.0,1.0,67.0,1101.0,3.0,6085.376930063579
3.0,2.0,152.0,2376.0,3.0,6397.306397306397
3.0,1.5843757375501535,94.0,1040.0,2.0,9038.461538461539
2.0,2.0,71.55,900.0,1.0,7950.0
3.0,1.5843757375501535,78.0,750.0,2.0,10400.0
2.0,1.0,56.0,775.0,2.0,7225.806451612903
3.0,1.0,89.0,1250.0,2.0,7120.0
3.0,2.0,74.5,1206.0,3.0,6177.446102819237
3.0,3.0,98.0,1508.0,3.0,6498.67374005305
3.0,3.0,105.0,1311.0,2.0,8009.153318077803
3.0,3.0,123.0,1728.0,4.0,7118.055555555556
3.0,2.0,94.0,1270.0,3.0,7401.574803149606
1.0,1.0,92.0,1270.0,3.0,7244.094488188976
2.0,1.0,86.0,1329.0,2.0,6471.030850263356
4.0,2.0,86.0,1120.0,3.0,7678.571428571428
3.0,3.0,86.45,1200.0,2.0,7204.166666666667
3.0,3.0,109.0,2885.0,6.0,3778.162911611785
3.0,2.0,90.0,1350.0,2.0,6666.666666666667
3.0,2.0,72.0,1095.0,2.0,6575.342465753424
3.0,2.0,88.0,1070.0,3.0,8224.29906542056
3.0,2.0,100.0,1145.0,2.0,8733.624454148472
2.0,1.0,81.0,1000.0,2.0,8100.0
2.0,1.0,65.0,1227.0,1.0,5297.473512632437
2.0,1.0,90.0,995.0,2.0,9045.226130653265
2.0,1.5843757375501535,104.0,1519.0,3.0,6846.60961158657
3.0,1.0,89.0,1200.0,2.0,7416.666666666667
2.0,2.0,68.5,1050.0,3.0,6523.809523809524
4.0,1.5843757375501535,325.0,3000.0,3.0,10833.333333333334
3.0,2.0,116.0,1158.0,3.0,10017.27115716753
3.0,2.0,125.0,1350.0,2.0,9259.25925925926
3.0,2.0,88.0,1066.0,2.0,8255.15947467167
3.0,2.0,125.0,1144.0,3.0,10926.573426573426
1.0,1.0,103.0,1650.0,4.0,6242.424242424242
2.0,3.0,55.0,1200.0,1.0,4583.333333333333
3.0,2.0,115.0,1636.0,3.0,7029.339853300734
2.0,1.0,130.0,1192.0,1.0,10906.040268456376
3.0,2.0,76.0,1040.0,2.0,7307.692307692308
2.0,1.0,99.0,1244.0,2.0,7958.199356913184
3.0,2.0,126.0,1100.0,2.0,11454.545454545454
3.0,2.0,135.0,1171.0,3.0,11528.60802732707
2.0,2.0,85.0,1300.0,2.0,6538.461538461538
3.0,2.0,110.0,1240.0,3.0,8870.967741935483
3.0,2.0,95.0,1296.0,3.0,7330.246913580247
2.0,1.0,82.0,1175.0,3.0,6978.723404255319
2.0,0.0,58.0,1350.0,3.0,4296.2962962962965
2.0,1.0,58.5,1850.0,3.0,3162.162162162162
1.0,0.0,53.0,3500.0,3.0,1514.2857142857142
2.0,0.0,57.0,1371.0,3.0,4157.549234135668
3.0,0.0,80.0,1107.0,3.0,7226.738934056008
2.0,0.0,35.0,1216.0,3.0,2878.2894736842104
2.0,0.0,69.0,1650.0,2.0,4181.818181818182
2.0,0.0,49.0,1400.0,3.0,3500.0
2.0,1.0,60.0,1280.0,3.0,4687.5
2.0,0.0,65.0,1200.0,3.0,5416.666666666667
2.0,1.0,55.0,1640.0,2.0,3353.6585365853657
2.0,0.0,55.0,2110.0,3.0,2606.6350710900474
2.0,1.0,65.0,1151.0,3.0,5647.2632493483925
2.0,0.0,58.0,900.0,2.0,6444.444444444444
2.0,1.0,65.0,2367.0,2.0,2746.092099704267
2.0,1.0,67.76,1659.0,2.0,4084.388185654009
1.0,1.0,25.0,996.0,2.0,2510.0401606425703
2.0,1.0,32.0,1920.0,4.0,1666.6666666666667
2.0,1.0,29.0,1613.0,2.0,1797.8921264724117
1.0,1.0,20.0,1100.0,3.0,1818.1818181818182
3.0,1.0,39.5,1277.0,3.0,3093.1871574001566
2.0,3.0,75.0,1315.0,2.0,5703.42205323194
1.0,0.0,35.5,1305.0,3.0,2720.3065134099616
3.0,2.0,42.0,3381.0,2.0,1242.2360248447205
2.0,2.0,47.0,1069.0,3.0,4396.632366697849
3.0,0.0,210.0,1690.0,2.0,12426.03550295858
2.0,0.0,55.0,1170.0,3.0,4700.854700854701
3.0,1.0,180.0,1400.0,2.0,12857.142857142857
3.0,0.0,215.0,3730.0,4.0,5764.075067024129
2.0,0.0,60.0,966.0,2.0,6211.180124223602
3.0,1.5843757375501535,105.0,1650.0,2.0,6363.636363636364
3.0,1.5843757375501535,100.0,1100.0,2.0,9090.90909090909
2.0,2.0,75.0,1180.0,3.0,6355.932203389831
2.0,1.0,160.0,1050.0,2.0,15238.095238095239
1.0,0.0,41.0,1115.0,3.0,3677.1300448430493
2.0,3.0,35.0,1027.0,1.0,3407.9844206426483
2.0,2.0,65.0,1400.0,2.0,4642.857142857143
2.0,2.0,40.0,1636.0,3.0,2444.987775061125
1.0,1.0,29.5,1476.0,2.0,1998.6449864498645
2.0,1.0,53.5,1864.0,2.0,2870.1716738197424
3.0,2.0,59.0,982.0,2.0,6008.146639511202
2.0,2.0,43.0,2400.0,2.0,1791.6666666666667
2.0,2.0,69.0,1500.0,2.0,4600.0
1.0,0.0,52.0,1200.0,3.0,4333.333333333333
1.0,1.0,48.0,883.0,2.0,5436.013590033975
2.0,1.0,51.0,1140.0,3.0,4473.684210526316
2.0,1.0,59.27,1550.0,2.0,3823.8709677419356
2.0,1.0,56.5,1685.0,4.0,3353.1157270029676
2.0,1.0,52.0,1200.0,3.0,4333.333333333333
2.0,3.0,160.0,2145.0,2.0,7459.20745920746
2.0,2.0,171.0,1780.0,2.0,9606.741573033707
2.0,2.0,53.67,1286.0,2.0,4173.4059097978225
3.0,2.0,68.0,1210.0,2.0,5619.834710743801
2.0,2.0,49.5,1215.0,3.0,4074.074074074074
4.0,2.0,110.0,1127.0,3.0,9760.425909494232
3.0,3.0,75.0,1200.0,3.0,6250.0
2.0,3.0,75.0,1414.0,3.0,5304.101838755304
3.0,3.0,86.5,2863.0,2.0,3021.3063220398185
2.0,2.0,59.0,480.0,1.0,12291.666666666666
3.0,3.0,65.0,980.0,2.0,6632.65306122449
2.0,2.0,40.0,1053.0,3.0,3798.670465337132
2.0,1.0,57.9,1200.0,2.0,4825.0
2.0,1.0,50.36,1550.0,3.0,3249.032258064516
2.0,1.5843757375501535,81.0,1143.0,3.0,7086.614173228347
3.0,2.0,74.0,1541.0,2.0,4802.076573653472
3.0,2.0,160.0,2400.0,2.0,6666.666666666667
3.0,3.0,75.0,1200.0,2.0,6250.0
2.0,0.0,70.0,1346.0,2.0,5200.594353640416
3.0,3.0,96.0,2000.0,2.0,4800.0
2.0,2.0,55.0,1500.0,3.0,3666.6666666666665
2.0,2.0,41.0,1115.0,3.0,3677.1300448430493
2.0,0.0,80.0,1835.0,3.0,4359.673024523161
2.0,2.0,73.5,1175.0,2.0,6255.31914893617
2.0,1.0,48.95,1460.0,2.0,3352.7397260273974
2.0,1.0,85.0,1445.0,2.0,5882.35294117647
2.0,1.0,73.5,1396.0,2.0,5265.042979942694
2.0,1.0,45.0,1243.0,2.0,3620.2735317779566
2.0,1.0,53.0,1006.0,2.0,5268.389662027833
2.0,0.0,35.175,1700.0,2.0,2069.1176470588234
3.0,1.0,50.5,2800.0,2.0,1803.5714285714287
2.0,2.0,110.0,3530.0,2.0,3116.1473087818695
3.0,2.0,120.0,2254.0,4.0,5323.868677905945
2.0,1.0,40.95,780.0,2.0,5250.000000000001
2.0,1.0,49.65,1075.0,3.0,4618.604651162791
2.0,1.0,43.0,1100.0,2.0,3909.090909090909
2.0,2.0,65.0,1150.0,2.0,5652.173913043478
2.0,2.0,48.95,1200.0,2.0,4079.1666666666665
2.0,2.0,100.0,1630.0,2.0,6134.9693251533745
4.0,2.0,85.0,1720.0,3.0,4941.860465116279
3.0,2.0,115.0,2450.0,3.0,4693.877551020408
3.0,2.0,70.0,1200.0,3.0,5833.333333333333
2.0,1.0,37.0,1745.0,2.0,2120.3438395415474
2.0,1.0,45.9,1386.0,2.0,3311.688311688312
2.0,2.0,48.45,1190.0,2.0,4071.4285714285716
2.0,1.0,45.9,1200.0,2.0,3825.0
1.0,1.0,38.0,1855.0,2.0,2048.5175202156333
2.0,1.0,48.45,1200.0,2.0,4037.5
2.0,2.0,45.9,1100.0,2.0,4172.727272727273
2.0,2.0,75.0,1115.0,2.0,6726.457399103139
2.0,0.0,59.0,1175.0,3.0,5021.276595744681
4.0,2.0,115.0,2134.0,3.0,5388.940955951265
2.0,0.0,75.0,1592.0,3.0,4711.05527638191
3.0,3.0,64.11,1450.0,4.0,4421.379310344828
2.0,1.0,74.0,1130.0,3.0,6548.672566371682
4.0,2.0,145.0,4000.0,3.0,3625.0
2.0,2.0,39.0,1400.0,3.0,2785.714285714286
2.0,1.0,36.0,1925.0,2.0,1870.1298701298701
2.0,2.0,65.0,1556.0,3.0,4177.377892030849
2.0,2.0,65.0,1310.0,3.0,4961.832061068702
3.0,3.0,85.0,4110.0,3.0,2068.126520681265
2.0,1.0,55.0,1200.0,2.0,4583.333333333333
2.0,1.0,62.0,1850.0,2.0,3351.3513513513512
3.0,1.0,80.0,2500.0,4.0,3200.0
1.0,0.0,33.0,1253.0,2.0,2633.679169992019
1.0,0.0,39.82,1200.0,2.0,3318.3333333333335
2.0,1.0,50.0,1843.0,3.0,2712.9679869777538
2.0,2.0,39.0,1140.0,1.0,3421.0526315789475
3.0,2.0,60.0,2800.0,3.0,2142.8571428571427
2.0,1.0,62.8,1350.0,2.0,4651.851851851852
3.0,1.0,78.65,2017.0,3.0,3899.3554784333173
2.0,1.0,78.65,3300.0,3.0,2383.3333333333335
2.0,1.0,62.8,1181.0,3.0,5317.527519051651
2.0,1.0,150.0,1447.0,3.0,10366.275051831375
3.0,0.0,160.0,1600.0,3.0,10000.0
2.0,1.0,100.0,4395.0,2.0,2275.3128555176336
3.0,2.0,100.0,1050.0,3.0,9523.809523809523
3.0,3.0,66.0,1571.0,2.0,4201.145767027371
2.0,1.0,150.0,1305.0,2.0,11494.252873563219
2.0,2.0,40.0,1320.0,2.0,3030.3030303030305
3.0,0.0,175.0,1884.0,4.0,9288.747346072187
3.0,2.0,90.0,1165.0,2.0,7725.321888412017
2.0,3.0,53.0,1160.0,1.0,4568.9655172413795
2.0,2.0,88.0,1243.0,2.0,7079.646017699115
2.0,1.0,50.0,1201.0,2.0,4163.197335553706
2.0,2.0,89.0,2850.0,2.0,3122.8070175438597
2.0,2.0,63.0,920.0,2.0,6847.826086956522
2.0,2.0,56.0,1200.0,1.0,4666.666666666667
2.0,1.0,80.0,1230.0,3.0,6504.065040650406
3.0,0.0,95.0,1452.0,3.0,6542.699724517906
4.0,2.0,205.0,1700.0,4.0,12058.823529411764
3.0,0.0,77.0,1100.0,3.0,7000.0
3.0,3.0,85.0,1560.0,2.0,5448.717948717948
2.0,3.0,99.0,1205.0,2.0,8215.767634854772
2.0,2.0,46.2,1230.0,2.0,3756.0975609756097
3.0,2.0,228.0,1950.0,2.0,11692.307692307691
3.0,0.0,180.0,1484.0,3.0,12129.380053908355
3.0,2.0,100.0,1354.0,2.0,7385.5243722304285
3.0,3.0,95.0,1275.0,3.0,7450.980392156863
3.0,2.0,95.0,1232.0,3.0,7711.038961038961
2.0,2.0,65.0,1190.0,3.0,5462.18487394958
3.0,2.0,93.0,1120.0,2.0,8303.57142857143
3.0,3.0,120.0,1200.0,3.0,10000.0
2.0,1.0,55.0,1200.0,2.0,4583.333333333333
2.0,1.0,58.0,1170.0,2.0,4957.264957264957
2.0,0.0,40.2,1140.0,2.0,3526.3157894736846
2.0,2.0,44.5,1430.0,2.0,3111.888111888112
4.0,2.0,125.0,1256.0,3.0,9952.229299363058
2.0,1.0,58.56,1277.0,1.0,4585.74784651527
2.0,1.0,130.0,2400.0,3.0,5416.666666666667
1.0,1.0,52.5,1678.0,4.0,3128.7246722288437
1.0,1.0,57.0,1300.0,2.0,4384.615384615385
1.0,1.0,55.0,1000.0,2.0,5500.0
1.0,1.0,57.0,1460.0,3.0,3904.109589041096
2.0,2.0,38.0,1315.0,2.0,2889.7338403041826
2.0,1.0,130.0,3596.0,1.0,3615.127919911012
2.0,0.0,30.0,1495.0,3.0,2006.6889632107022
3.0,2.0,200.0,3200.0,2.0,6250.0
4.0,1.5843757375501535,280.0,3870.0,3.0,7235.142118863049
2.0,2.0,38.0,1167.0,3.0,3256.212510711225
1.0,2.0,51.0,1425.0,3.0,3578.9473684210525
2.0,2.0,43.5,1075.0,3.0,4046.5116279069766
3.0,2.0,66.0,1500.0,3.0,4400.0
2.0,1.0,45.0,1095.0,2.0,4109.58904109589
3.0,2.0,78.0,1123.0,3.0,6945.681211041852
2.0,2.0,68.0,2275.0,1.0,2989.010989010989
2.0,1.0,62.0,1340.0,2.0,4626.865671641791
2.0,3.0,44.0,1063.0,3.0,4139.2285983066795
2.0,1.0,110.0,1935.0,3.0,5684.754521963824
3.0,3.0,85.0,1765.0,3.0,4815.8640226628895
2.0,1.0,94.28,1710.0,2.0,5513.450292397661
2.0,2.0,65.0,1243.0,3.0,5229.283990345937
2.0,2.0,89.04,2000.0,1.0,4452.0
3.0,1.0,83.3,1717.0,2.0,4851.485148514851
2.0,2.0,92.66,1326.0,3.0,6987.933634992459
2.0,1.0,69.1,1420.0,2.0,4866.197183098591
5.0,2.0,85.0,1645.0,4.0,5167.173252279636
3.0,2.0,135.0,2440.0,3.0,5532.786885245901
2.0,1.0,55.0,1100.0,2.0,5000.0
2.0,2.0,60.0,1250.0,1.0,4800.0
2.0,1.0,45.0,1590.0,1.0,2830.188679245283
1.0,0.0,26.0,1550.0,3.0,1677.4193548387098
2.0,1.0,38.0,3600.0,2.0,1055.5555555555557
2.0,0.0,35.0,1260.0,3.0,2777.777777777778
1.0,1.0,20.5,1156.0,3.0,1773.356401384083
